date,upc,description,quantity_sold,price,unit_cost,_size,unit_of_measure
2021-08-10,1570016310,meadow gold 2% milk plast,5.0,2.49,1.14,32,OZ
2021-08-10,1570016255,viva 1/2 gal 2% milk,2.0,2.99,1.57,32,OZ
2021-08-10,1570016244,viva 1/2 gal ff milk,7.0,2.99,1.39,32,OZ
2021-08-10,1570014801,m-gold whole milk quart,6.0,2.49,1.22,32,OZ
2021-08-10,1570016453,mg vitamin d milk pint,3.0,1.49,0.69,16,OZ
2021-08-10,2640041767,drigld strawberry milk,2.0,1.99,1.18,14 OZ,
2021-08-10,2640041035,drgld bulgarian bttrmilk,1.0,2.99,1.36,,
2021-08-10,81363602188,califa oat milk unswtnd,1.0,6.99,3.76,48,oz
2021-08-10,85631200279,fairlife 2% choc milk,1.0,5.49,3.35,52,oz
2021-08-10,7403004550,galbani whl milk ricott,1.0,6.49,3.66,OZ,
2021-08-10,19064664102,oatly oat milk low fat,2.0,6.99,4.19,,
2021-08-10,19064664101,oatly oat milk original,1.0,6.99,3.53,OZ,
2021-08-10,3680097685,fd clb 2% milk half ,2.0,2.99,,64 OZ,PK
2021-08-10,3680033500,fc almond milk plain,1.0,3.99,2.36,64,oz
2021-08-10,7495802558,cv mozz whl milk shredd,1.0,3.79,1.98,OZ,oz
2021-08-10,74236526445,horizon whole milk,6.0,6.99,4.04,64,ea
2021-08-10,74236526425,hrzn milk 2% uht og2,2.0,6.99,4.04,64,ea
2021-08-11,1570016310,meadow gold 2% milk plast,1.0,2.49,1.14,32,OZ
2021-08-11,1570016251,viva 1/2 gal 1% milk,2.0,2.99,1.46,64,OZ
2021-08-11,1570016453,mg vitamin d milk pint,3.0,1.49,0.69,16,OZ
2021-08-11,1570016410,meadow gold 2% milk plastic-pt,5.0,1.49,0.67,16,OZ
2021-08-11,1570016255,viva 1/2 gal 2% milk,6.0,2.99,1.57,32,OZ
2021-08-11,1570014801,m-gold whole milk quart,2.0,2.49,1.22,32,OZ
2021-08-11,2640041767,drigld strawberry milk,2.0,1.99,1.18,14 OZ,
2021-08-11,76352800015,prm milk 2% midnt choclt,2.0,2.99,1.42,12,
2021-08-11,85631200277,fairlife 2% rf milk,2.0,5.49,3.35,52,ea
2021-08-11,19064664102,oatly oat milk low fat,1.0,6.99,4.19,,
2021-08-11,74236526445,horizon whole milk,2.0,6.99,4.04,64,ea
2021-08-11,74236526425,hrzn milk 2% uht og2,4.0,6.99,4.04,64,ea
2021-08-12,1570016453,mg vitamin d milk pint,7.0,1.49,0.69,16,OZ
2021-08-12,1570016410,meadow gold 2% milk plastic-pt,5.0,1.49,0.67,16,OZ
2021-08-12,1570016310,meadow gold 2% milk plast,7.0,2.49,1.14,32,OZ
2021-08-12,1570016251,viva 1/2 gal 1% milk,3.0,2.99,1.46,64,OZ
2021-08-12,1570016144,viva skim milk 1gal,2.0,3.99,2.16,128,OZ
2021-08-12,1570014801,m-gold whole milk quart,3.0,2.49,1.22,32,OZ
2021-08-12,1570016255,viva 1/2 gal 2% milk,2.0,2.99,1.57,32,OZ
2021-08-12,2640041035,drgld bulgarian bttrmilk,1.0,2.99,1.36,,
2021-08-12,81162002016,fa!rlife hole milk,1.0,5.99,3.35,52,ea
2021-08-12,74236531660,horizon whole milk,1.0,4.99,2.83,16 OZ,
2021-08-12,74236526445,horizon whole milk,2.0,6.99,4.23,64,ea
2021-08-12,74236526425,hrzn milk 2% uht og2,3.0,6.99,4.23,64,ea
2021-08-12,85631200279,fairlife 2% choc milk,1.0,5.49,3.35,52,oz
2021-08-12,85631200277,fairlife 2% rf milk,2.0,5.49,3.35,52,ea
2021-08-12,3680097685,fd clb 2% milk half ,5.0,2.99,,64 OZ,PK
2021-08-12,3663207122,silk oat milk van,1.0,6.99,4.44,64 OZ,
2021-08-13,1570016453,mg vitamin d milk pint,3.0,1.49,0.69,16,OZ
2021-08-13,1570016410,meadow gold 2% milk plastic-pt,2.0,1.49,0.67,16,OZ
2021-08-13,1570016310,meadow gold 2% milk plast,1.0,2.49,1.14,32,OZ
2021-08-13,1570016251,viva 1/2 gal 1% milk,2.0,2.99,1.46,64,OZ
2021-08-13,1570016144,viva skim milk 1gal,1.0,3.99,2.16,128,OZ
2021-08-13,1570014801,m-gold whole milk quart,2.0,2.49,1.22,32,OZ
2021-08-13,2640041035,drgld bulgarian bttrmilk,1.0,2.99,1.36,,
2021-08-13,81363602188,califa oat milk unswtnd,1.0,6.99,3.76,48,oz
2021-08-13,74236526445,horizon whole milk,4.0,6.99,4.23,64,ea
2021-08-13,74236526425,hrzn milk 2% uht og2,2.0,6.99,4.23,64,ea
2021-08-13,76352800015,prm milk 2% midnt choclt,2.0,2.99,1.42,12,
2021-08-13,82946200119,gk flaxmilk vanilla,1.0,6.99,3.61,64,
2021-08-13,85631200279,fairlife 2% choc milk,1.0,5.49,3.35,52,oz
2021-08-13,85631200277,fairlife 2% rf milk,1.0,5.49,3.35,52,ea
2021-08-13,3680097670,fd clb ff milk 1/2 g,1.0,2.99,,64OZ,
2021-08-13,7403004550,galbani whl milk ricott,1.0,6.49,3.66,OZ,
2021-08-13,3680097607,fd clb 1% milk half ,1.0,2.99,,64 OZ,
2021-08-13,3680097685,fd clb 2% milk half ,5.0,2.99,,64 OZ,PK
2021-08-13,4157005617,almond brz orgiginal milk,1.0,5.99,3.68,64,OZ
2021-08-13,7495802558,cv mozz whl milk shredd,2.0,3.79,2.21,OZ,oz
2021-08-14,1570016410,meadow gold 2% milk plastic-pt,6.0,1.49,0.67,16,OZ
2021-08-14,1570016310,meadow gold 2% milk plast,4.0,2.49,1.14,32,OZ
2021-08-14,1570016255,viva 1/2 gal 2% milk,6.0,2.99,1.57,32,OZ
2021-08-14,1570016144,viva skim milk 1gal,1.0,3.99,2.16,128,OZ
2021-08-14,1570014801,m-gold whole milk quart,3.0,2.49,1.22,32,OZ
2021-08-14,3680097670,fd clb ff milk 1/2 g,3.0,2.99,,64OZ,
2021-08-14,2640041035,drgld bulgarian bttrmilk,3.0,2.99,1.36,,
2021-08-14,2640041767,drigld strawberry milk,6.0,1.99,1.18,14 OZ,
2021-08-14,85631200279,fairlife 2% choc milk,1.0,5.49,3.35,52,oz
2021-08-14,19064664101,oatly oat milk original,3.0,6.99,3.53,OZ,
2021-08-14,3680097685,fd clb 2% milk half ,4.0,2.99,,64 OZ,PK
2021-08-14,3680097607,fd clb 1% milk half ,1.0,2.99,,64 OZ,
2021-08-14,3680097634,fd gallon milk 2%,1.0,3.99,2.37,GALLON,OZ
2021-08-14,7495802558,cv mozz whl milk shredd,3.0,3.79,2.21,OZ,oz
2021-08-14,74236526425,hrzn milk 2% uht og2,2.0,6.99,4.23,64,ea
2021-08-14,74236526445,horizon whole milk,1.0,6.99,4.23,64,ea
2021-08-14,74236531660,horizon whole milk,2.0,4.99,2.83,16 OZ,
2021-08-15,1570016410,meadow gold 2% milk plastic-pt,5.0,1.49,0.67,16,OZ
2021-08-15,1570016310,meadow gold 2% milk plast,3.0,2.49,1.14,32,OZ
2021-08-15,1570016255,viva 1/2 gal 2% milk,10.0,2.99,1.57,32,OZ
2021-08-15,1570014801,m-gold whole milk quart,4.0,2.49,1.22,32,OZ
2021-08-15,1570016144,viva skim milk 1gal,1.0,3.99,2.16,128,OZ
2021-08-15,2640041767,drigld strawberry milk,2.0,1.99,1.18,14 OZ,
2021-08-15,81363602188,califa oat milk unswtnd,2.0,6.99,3.76,48,oz
2021-08-15,3680097670,fd clb ff milk 1/2 g,1.0,2.99,,64OZ,
2021-08-15,7403004550,galbani whl milk ricott,1.0,6.49,3.66,OZ,
2021-08-15,19064664101,oatly oat milk original,1.0,6.99,3.53,OZ,
2021-08-15,74236526445,horizon whole milk,2.0,6.99,4.04,64,ea
2021-08-15,3680097607,fd clb 1% milk half ,1.0,2.99,,64 OZ,
2021-08-15,74236526425,hrzn milk 2% uht og2,3.0,6.99,4.04,64,ea
2021-08-15,3680033500,fc almond milk plain,1.0,3.99,2.36,64,oz
2021-08-15,74236526402,hrzn milk lactose free,2.0,6.99,4.61,64 OZ,OZ
2021-08-16,1570016144,viva skim milk 1gal,3.0,3.99,2.16,128,OZ
2021-08-16,1570014801,m-gold whole milk quart,3.0,2.49,1.22,32,OZ
2021-08-16,1570016453,mg vitamin d milk pint,1.0,1.49,0.69,16,OZ
2021-08-16,1570016310,meadow gold 2% milk plast,2.0,2.49,1.14,32,OZ
2021-08-16,1570016255,viva 1/2 gal 2% milk,8.0,2.99,1.57,32,OZ
2021-08-16,1570016251,viva 1/2 gal 1% milk,1.0,2.99,1.33,64,OZ
2021-08-16,1570016244,viva 1/2 gal ff milk,3.0,2.99,1.26,32,OZ
2021-08-16,2640041767,drigld strawberry milk,1.0,1.99,1.18,14 OZ,
2021-08-16,2640041035,drgld bulgarian bttrmilk,2.0,2.99,1.36,,
2021-08-16,81363602188,califa oat milk unswtnd,1.0,6.99,3.76,48,oz
2021-08-16,81162002016,fa!rlife hole milk,1.0,5.99,3.35,52,ea
2021-08-16,85631200279,fairlife 2% choc milk,1.0,5.49,3.35,52,oz
2021-08-16,19064664101,oatly oat milk original,5.0,6.99,3.53,OZ,
2021-08-16,3680097607,fd clb 1% milk half ,2.0,2.99,,64 OZ,
2021-08-16,4157005617,almond brz orgiginal milk,1.0,5.99,3.68,64,OZ
2021-08-16,3680033500,fc almond milk plain,2.0,3.99,2.36,64,oz
2021-08-16,7495802558,cv mozz whl milk shredd,1.0,3.79,2.21,OZ,oz
2021-08-16,74236526402,hrzn milk lactose free,1.0,6.99,4.61,64 OZ,OZ
2021-08-16,74236526425,hrzn milk 2% uht og2,2.0,6.99,4.04,64,ea
2021-08-16,74236531660,horizon whole milk,1.0,4.99,2.83,16 OZ,
2021-08-16,74236526445,horizon whole milk,11.0,6.99,4.04,64,ea
2021-08-17,1570016453,mg vitamin d milk pint,4.0,1.49,0.69,16,OZ
2021-08-17,1570016410,meadow gold 2% milk plastic-pt,8.0,1.49,0.67,16,OZ
2021-08-17,1570016255,viva 1/2 gal 2% milk,3.0,2.99,1.57,32,OZ
2021-08-17,1570016251,viva 1/2 gal 1% milk,1.0,2.99,1.33,64,OZ
2021-08-17,1570014801,m-gold whole milk quart,5.0,2.49,1.22,32,OZ
2021-08-17,1570016244,viva 1/2 gal ff milk,1.0,2.99,1.26,32,OZ
2021-08-17,2640041035,drgld bulgarian bttrmilk,2.0,2.99,1.36,,
2021-08-17,2640041767,drigld strawberry milk,1.0,1.99,1.18,14 OZ,
2021-08-17,81363602188,califa oat milk unswtnd,1.0,6.99,3.76,48,oz
2021-08-17,81162002016,fa!rlife hole milk,2.0,5.99,3.35,52,ea
2021-08-17,74236526445,horizon whole milk,3.0,6.99,4.04,64,ea
2021-08-17,74236526402,hrzn milk lactose free,1.0,6.99,4.61,64 OZ,OZ
2021-08-17,74236531660,horizon whole milk,2.0,4.99,2.83,16 OZ,
2021-08-17,19064664101,oatly oat milk original,3.0,6.99,3.53,OZ,
2021-08-17,3680097607,fd clb 1% milk half ,1.0,2.99,,64 OZ,
2021-08-17,4157005617,almond brz orgiginal milk,1.0,5.99,3.68,64,OZ
2021-08-18,1570016410,meadow gold 2% milk plastic-pt,3.0,1.49,0.67,16,OZ
2021-08-18,1570016310,meadow gold 2% milk plast,3.0,2.49,1.14,32,OZ
2021-08-18,1570014801,m-gold whole milk quart,1.0,2.49,1.22,32,OZ
2021-08-18,1570016255,viva 1/2 gal 2% milk,4.0,2.99,1.57,32,OZ
2021-08-18,2640041767,drigld strawberry milk,1.0,1.99,1.18,14 OZ,
2021-08-18,2640041035,drgld bulgarian bttrmilk,1.0,2.99,1.36,,
2021-08-18,2529360023,silk soy milk unswt,1.0,6.99,3.47,64,
2021-08-18,19064664101,oatly oat milk original,2.0,6.99,3.53,OZ,
2021-08-18,3680097607,fd clb 1% milk half ,1.0,2.99,,64 OZ,
2021-08-18,3680033500,fc almond milk plain,1.0,3.99,2.36,64,oz
2021-08-18,74236531660,horizon whole milk,1.0,4.99,2.83,16 OZ,
2021-08-18,74236526445,horizon whole milk,3.0,6.99,3.83,64,ea
2021-08-18,74236526425,hrzn milk 2% uht og2,4.0,6.99,4.04,64,ea
2021-08-19,1570016251,viva 1/2 gal 1% milk,2.0,2.99,1.46,64,OZ
2021-08-19,1570016244,viva 1/2 gal ff milk,2.0,2.99,1.39,32,OZ
2021-08-19,1570014801,m-gold whole milk quart,2.0,2.49,1.22,32,OZ
2021-08-19,1570016255,viva 1/2 gal 2% milk,2.0,2.99,1.57,32,OZ
2021-08-19,1570016410,meadow gold 2% milk plastic-pt,2.0,1.49,0.67,16,OZ
2021-08-19,1570016453,mg vitamin d milk pint,2.0,1.49,0.69,16,OZ
2021-08-19,1570016310,meadow gold 2% milk plast,5.0,2.49,1.14,32,OZ
2021-08-19,2529360039,silk soy milk plain,2.0,5.49,4.27,64,
2021-08-19,81363602188,califa oat milk unswtnd,1.0,6.99,3.76,48,oz
2021-08-19,74236526402,hrzn milk lactose free,1.0,6.99,4.61,64 OZ,OZ
2021-08-19,74236526425,hrzn milk 2% uht og2,3.0,6.99,4.04,64,ea
2021-08-19,74236526445,horizon whole milk,2.0,6.99,3.83,64,ea
2021-08-19,2640041035,drgld bulgarian bttrmilk,1.0,2.99,1.36,,
2021-08-19,85631200279,fairlife 2% choc milk,2.0,5.49,3.35,52,oz
2021-08-19,19064664101,oatly oat milk original,2.0,6.99,3.53,OZ,
2021-08-19,3680033500,fc almond milk plain,2.0,3.99,2.36,64,oz
2021-08-19,7495802558,cv mozz whl milk shredd,1.0,3.79,2.21,OZ,oz
2021-08-20,1570016453,mg vitamin d milk pint,1.0,1.49,0.69,16,OZ
2021-08-20,1570016410,meadow gold 2% milk plastic-pt,4.0,1.49,0.67,16,OZ
2021-08-20,1570016310,meadow gold 2% milk plast,2.0,2.49,1.14,32,OZ
2021-08-20,1570016255,viva 1/2 gal 2% milk,2.0,2.99,1.57,32,OZ
2021-08-20,1570016251,viva 1/2 gal 1% milk,3.0,2.99,1.46,64,OZ
2021-08-20,1570016244,viva 1/2 gal ff milk,1.0,2.99,1.39,32,OZ
2021-08-20,1570014801,m-gold whole milk quart,3.0,2.49,1.22,32,OZ
2021-08-20,2640041035,drgld bulgarian bttrmilk,1.0,2.99,1.36,,
2021-08-20,2529360090,silk soy milk plain asept,1.0,4.49,3.1,32 OZ,OZ
2021-08-20,2529360023,silk soy milk unswt,2.0,6.99,3.47,64,
2021-08-20,81162002016,fa!rlife hole milk,1.0,5.99,3.35,52,ea
2021-08-20,85631200279,fairlife 2% choc milk,1.0,5.49,3.35,52,oz
2021-08-20,74236526445,horizon whole milk,9.0,6.99,3.83,64,ea
2021-08-20,3680033500,fc almond milk plain,2.0,3.99,2.36,64,oz
2021-08-21,1570016310,meadow gold 2% milk plast,2.0,2.49,1.14,32,OZ
2021-08-21,1570014801,m-gold whole milk quart,1.0,2.49,1.22,32,OZ
2021-08-21,1570016244,viva 1/2 gal ff milk,1.0,2.99,1.39,32,OZ
2021-08-21,1570016251,viva 1/2 gal 1% milk,1.0,2.99,1.46,64,OZ
2021-08-21,1570016410,meadow gold 2% milk plastic-pt,1.0,1.49,0.67,16,OZ
2021-08-21,1570016255,viva 1/2 gal 2% milk,4.0,2.99,1.57,32,OZ
2021-08-21,1570016453,mg vitamin d milk pint,4.0,1.49,0.69,16,OZ
2021-08-21,3680097670,fd clb ff milk 1/2 g,1.0,2.99,,64OZ,
2021-08-21,2640041767,drigld strawberry milk,2.0,1.99,1.18,14 OZ,
2021-08-21,2640041035,drgld bulgarian bttrmilk,1.0,2.99,1.36,,
2021-08-21,85631200279,fairlife 2% choc milk,1.0,5.49,3.35,52,oz
2021-08-21,7403004550,galbani whl milk ricott,1.0,6.49,3.66,OZ,
2021-08-21,3680033500,fc almond milk plain,1.0,3.99,2.36,64,oz
2021-08-21,7495802558,cv mozz whl milk shredd,1.0,3.79,2.21,OZ,oz
2021-08-21,74236526445,horizon whole milk,2.0,6.99,3.83,64,ea
2021-08-22,1570016255,viva 1/2 gal 2% milk,7.0,2.99,1.57,32,OZ
2021-08-22,1570016453,mg vitamin d milk pint,4.0,1.49,0.69,16,OZ
2021-08-22,1570016410,meadow gold 2% milk plastic-pt,1.0,1.49,0.67,16,OZ
2021-08-22,1570016244,viva 1/2 gal ff milk,1.0,2.99,1.39,32,OZ
2021-08-22,1570016310,meadow gold 2% milk plast,6.0,2.49,1.14,32,OZ
2021-08-22,1570014801,m-gold whole milk quart,3.0,2.49,1.22,32,OZ
2021-08-22,81162002016,fa!rlife hole milk,2.0,5.99,3.16,52,ea
2021-08-22,74236531660,horizon whole milk,1.0,4.99,2.83,16 OZ,
2021-08-22,74236526445,horizon whole milk,6.0,6.99,3.83,64,ea
2021-08-22,74236526425,hrzn milk 2% uht og2,3.0,6.99,4.04,64,ea
2021-08-22,85631200279,fairlife 2% choc milk,2.0,5.49,3.35,52,oz
2021-08-22,7403004550,galbani whl milk ricott,1.0,6.49,3.66,OZ,
2021-08-22,19064664102,oatly oat milk low fat,1.0,6.99,4.19,,
2021-08-22,19064664101,oatly oat milk original,2.0,6.99,3.53,OZ,
2021-08-22,3680097634,fd gallon milk 2%,1.0,3.99,2.37,GALLON,OZ
2021-08-22,74236526402,hrzn milk lactose free,1.0,6.99,4.61,64 OZ,OZ
2021-08-23,1570016453,mg vitamin d milk pint,4.0,1.49,0.69,16,OZ
2021-08-23,1570016410,meadow gold 2% milk plastic-pt,4.0,1.49,0.67,16,OZ
2021-08-23,1570016310,meadow gold 2% milk plast,3.0,2.49,1.14,32,OZ
2021-08-23,1570016255,viva 1/2 gal 2% milk,4.0,2.99,1.57,32,OZ
2021-08-23,1570016251,viva 1/2 gal 1% milk,1.0,2.99,1.46,64,OZ
2021-08-23,1570014801,m-gold whole milk quart,2.0,2.49,1.22,32,OZ
2021-08-23,3680097670,fd clb ff milk 1/2 g,2.0,2.99,,64OZ,
2021-08-23,81363602188,califa oat milk unswtnd,1.0,6.99,3.76,48,oz
2021-08-23,85631200279,fairlife 2% choc milk,1.0,5.49,3.35,52,oz
2021-08-23,19064664102,oatly oat milk low fat,1.0,6.99,4.19,,
2021-08-23,4157005617,almond brz orgiginal milk,1.0,5.99,3.14,64,OZ
2021-08-23,74236526445,horizon whole milk,5.0,6.99,3.83,64,ea
2021-08-23,74236526425,hrzn milk 2% uht og2,3.0,6.99,4.04,64,ea
2021-08-24,1570016453,mg vitamin d milk pint,1.0,1.49,0.69,16,OZ
2021-08-24,1570016410,meadow gold 2% milk plastic-pt,2.0,1.49,0.67,16,OZ
2021-08-24,1570016310,meadow gold 2% milk plast,1.0,2.49,1.14,32,OZ
2021-08-24,1570016255,viva 1/2 gal 2% milk,5.0,2.99,1.57,32,OZ
2021-08-24,1570016251,viva 1/2 gal 1% milk,3.0,2.99,1.46,64,OZ
2021-08-24,1570016244,viva 1/2 gal ff milk,1.0,2.99,1.39,32,OZ
2021-08-24,1570014801,m-gold whole milk quart,4.0,2.49,1.22,32,OZ
2021-08-24,2640041035,drgld bulgarian bttrmilk,3.0,2.99,1.36,,
2021-08-24,74236531660,horizon whole milk,1.0,4.99,2.83,16 OZ,
2021-08-24,74236526445,horizon whole milk,1.0,6.99,3.83,64,ea
2021-08-24,74236526425,hrzn milk 2% uht og2,2.0,6.99,4.04,64,ea
2021-08-24,85631200277,fairlife 2% rf milk,2.0,5.49,3.35,52,ea
2021-08-24,7495802558,cv mozz whl milk shredd,2.0,3.79,2.21,OZ,oz
2021-08-25,1570016453,mg vitamin d milk pint,2.0,1.49,0.69,16,OZ
2021-08-25,1570016410,meadow gold 2% milk plastic-pt,1.0,1.49,0.67,16,OZ
2021-08-25,1570016310,meadow gold 2% milk plast,2.0,2.49,1.09,32,OZ
2021-08-25,1570016255,viva 1/2 gal 2% milk,5.0,2.99,1.57,32,OZ
2021-08-25,1570016251,viva 1/2 gal 1% milk,3.0,2.99,1.46,64,OZ
2021-08-25,1570016244,viva 1/2 gal ff milk,4.0,2.99,1.39,32,OZ
2021-08-25,1570014801,m-gold whole milk quart,1.0,2.49,1.22,32,OZ
2021-08-25,2640041767,drigld strawberry milk,2.0,1.99,1.18,14 OZ,
2021-08-25,85631200279,fairlife 2% choc milk,4.0,5.49,3.35,52,oz
2021-08-25,74236526495,horizon whole milk,1.0,6.99,4.94,64 OZ,
2021-08-25,74236531660,horizon whole milk,2.0,4.99,2.83,16 OZ,
2021-08-25,3680033500,fc almond milk plain,2.0,3.99,2.36,64,oz
2021-08-25,74236526445,horizon whole milk,5.0,6.99,4.04,64,ea
2021-08-25,74236526425,hrzn milk 2% uht og2,7.0,6.99,4.04,64,ea
2021-08-26,1570016453,mg vitamin d milk pint,3.0,1.49,0.69,16,OZ
2021-08-26,1570016410,meadow gold 2% milk plastic-pt,3.0,1.49,0.67,16,OZ
2021-08-26,1570016310,meadow gold 2% milk plast,4.0,2.49,1.09,32,OZ
2021-08-26,1570016255,viva 1/2 gal 2% milk,5.0,2.99,1.57,32,OZ
2021-08-26,1570016251,viva 1/2 gal 1% milk,2.0,2.99,1.46,64,OZ
2021-08-26,1570014801,m-gold whole milk quart,2.0,2.49,1.22,32,OZ
2021-08-26,2640041767,drigld strawberry milk,1.0,1.99,1.18,14 OZ,
2021-08-26,81363602188,califa oat milk unswtnd,1.0,6.99,3.4,48,oz
2021-08-26,74236526495,horizon whole milk,2.0,6.99,4.94,64 OZ,
2021-08-26,74236526425,hrzn milk 2% uht og2,5.0,6.99,4.23,64,ea
2021-08-26,7403004550,galbani whl milk ricott,1.0,6.49,3.47,OZ,
2021-08-26,4157005617,almond brz orgiginal milk,3.0,5.99,3.14,64,OZ
2021-08-26,3680033500,fc almond milk plain,1.0,3.99,2.36,64,oz
2021-08-27,1570016144,viva skim milk 1gal,2.0,3.99,1.91,128,OZ
2021-08-27,1570014801,m-gold whole milk quart,2.0,2.49,1.22,32,OZ
2021-08-27,1570016244,viva 1/2 gal ff milk,1.0,2.99,1.39,32,OZ
2021-08-27,1570016251,viva 1/2 gal 1% milk,3.0,2.99,1.46,64,OZ
2021-08-27,1570016310,meadow gold 2% milk plast,4.0,2.49,1.09,32,OZ
2021-08-27,1570016255,viva 1/2 gal 2% milk,2.0,2.99,1.57,32,OZ
2021-08-27,1570016453,mg vitamin d milk pint,4.0,1.49,0.69,16,OZ
2021-08-27,1570016410,meadow gold 2% milk plastic-pt,3.0,1.49,0.67,16,OZ
2021-08-27,2640041035,drgld bulgarian bttrmilk,1.0,2.99,1.36,,
2021-08-27,2529360039,silk soy milk plain,1.0,5.49,4.27,64,
2021-08-27,74236526495,horizon whole milk,6.0,6.99,4.94,64 OZ,
2021-08-27,74236526425,hrzn milk 2% uht og2,1.0,6.99,4.23,64,ea
2021-08-27,7495802558,cv mozz whl milk shredd,2.0,3.79,2.21,OZ,oz
2021-08-28,1570016453,mg vitamin d milk pint,1.0,1.49,0.69,16,OZ
2021-08-28,1570016310,meadow gold 2% milk plast,1.0,2.49,1.09,32,OZ
2021-08-28,1570016255,viva 1/2 gal 2% milk,4.0,2.99,1.57,32,OZ
2021-08-28,1570016144,viva skim milk 1gal,1.0,3.99,1.91,128,OZ
2021-08-28,1570014801,m-gold whole milk quart,1.0,2.49,1.22,32,OZ
2021-08-28,1570016244,viva 1/2 gal ff milk,1.0,2.99,1.39,32,OZ
2021-08-28,2640041767,drigld strawberry milk,1.0,1.99,1.18,14 OZ,
2021-08-28,2640041035,drgld bulgarian bttrmilk,1.0,2.99,1.36,,
2021-08-28,81363602188,califa oat milk unswtnd,2.0,6.99,3.4,48,oz
2021-08-28,4157005617,almond brz orgiginal milk,3.0,5.99,3.14,64,OZ
2021-08-28,7495802558,cv mozz whl milk shredd,1.0,3.79,2.21,OZ,oz
2021-08-28,74236531660,horizon whole milk,2.0,4.99,2.83,16 OZ,
2021-08-28,74236526445,horizon whole milk,2.0,6.99,4.04,64,ea
2021-08-28,74236526425,hrzn milk 2% uht og2,3.0,6.99,4.23,64,ea
2021-08-29,1570016453,mg vitamin d milk pint,3.0,1.49,0.69,16,OZ
2021-08-29,1570016410,meadow gold 2% milk plastic-pt,5.0,1.49,0.67,16,OZ
2021-08-29,1570016255,viva 1/2 gal 2% milk,6.0,2.99,1.57,32,OZ
2021-08-29,1570016310,meadow gold 2% milk plast,4.0,2.49,1.09,32,OZ
2021-08-29,1570016251,viva 1/2 gal 1% milk,1.0,2.99,1.46,64,OZ
2021-08-29,1570016244,viva 1/2 gal ff milk,1.0,2.99,1.39,32,OZ
2021-08-29,1570014801,m-gold whole milk quart,4.0,2.49,1.22,32,OZ
2021-08-29,2640041767,drigld strawberry milk,2.0,1.99,1.18,14 OZ,
2021-08-29,2640041035,drgld bulgarian bttrmilk,1.0,2.99,1.36,,
2021-08-29,81363602188,califa oat milk unswtnd,1.0,6.99,3.4,48,oz
2021-08-29,74236526425,hrzn milk 2% uht og2,3.0,6.99,4.23,64,ea
2021-08-29,74236526445,horizon whole milk,3.0,6.99,4.04,64,ea
2021-08-29,85631200279,fairlife 2% choc milk,1.0,5.49,3.35,52,oz
2021-08-29,85631200277,fairlife 2% rf milk,3.0,5.49,3.16,52,ea
2021-08-29,3680033500,fc almond milk plain,1.0,3.99,2.36,64,oz
2021-08-29,3663207122,silk oat milk van,1.0,6.99,4.44,64 OZ,
2021-08-29,7495802558,cv mozz whl milk shredd,1.0,3.79,2.21,OZ,oz
2021-08-30,1570016453,mg vitamin d milk pint,2.0,1.49,0.69,16,OZ
2021-08-30,1570016410,meadow gold 2% milk plastic-pt,5.0,1.49,0.67,16,OZ
2021-08-30,1570016310,meadow gold 2% milk plast,3.0,2.49,1.09,32,OZ
2021-08-30,1570016255,viva 1/2 gal 2% milk,5.0,2.99,1.57,32,OZ
2021-08-30,1570016251,viva 1/2 gal 1% milk,1.0,2.99,1.46,64,OZ
2021-08-30,1570016244,viva 1/2 gal ff milk,1.0,2.99,1.39,32,OZ
2021-08-30,1570014801,m-gold whole milk quart,1.0,2.49,1.22,32,OZ
2021-08-30,2640041767,drigld strawberry milk,1.0,1.99,1.18,14 OZ,
2021-08-30,2640041035,drgld bulgarian bttrmilk,2.0,2.99,1.36,,
2021-08-30,19064664101,oatly oat milk original,1.0,6.99,4.11,OZ,
2021-08-30,4157005617,almond brz orgiginal milk,1.0,5.99,3.14,64,OZ
2021-08-30,74236526495,horizon whole milk,1.0,6.99,4.94,64 OZ,
2021-08-30,74236526445,horizon whole milk,3.0,6.99,4.04,64,ea
2021-08-30,74236526425,hrzn milk 2% uht og2,2.0,6.99,4.23,64,ea
2021-08-31,1570014801,m-gold whole milk quart,2.0,2.49,1.22,32,OZ
2021-08-31,1570016144,viva skim milk 1gal,3.0,3.99,2.16,128,OZ
2021-08-31,1570016453,mg vitamin d milk pint,3.0,1.49,0.69,16,OZ
2021-08-31,1570016410,meadow gold 2% milk plastic-pt,4.0,1.49,0.67,16,OZ
2021-08-31,1570016310,meadow gold 2% milk plast,1.0,2.49,1.09,32,OZ
2021-08-31,1570016255,viva 1/2 gal 2% milk,6.0,2.99,1.57,32,OZ
2021-08-31,1570016251,viva 1/2 gal 1% milk,3.0,2.99,1.46,64,OZ
2021-08-31,2640041767,drigld strawberry milk,1.0,1.99,1.18,14 OZ,
2021-08-31,74236526495,horizon whole milk,1.0,6.99,4.94,64 OZ,
2021-08-31,74236526445,horizon whole milk,2.0,6.99,4.04,64,ea
2021-08-31,85631200277,fairlife 2% rf milk,1.0,5.49,3.16,52,ea
2021-08-31,19064664101,oatly oat milk original,1.0,6.99,4.11,OZ,
2021-08-31,3680097634,fd gallon milk 2%,1.0,3.99,2.37,GALLON,OZ
2021-08-31,3680033500,fc almond milk plain,1.0,3.99,2.36,64,oz
